order_id,date,client_id,produit,categorie,prix_unitaire,quantite,ville,canal,chiffre_affaires
1541,2024-12-06,423,Chargeur rapide,Informatique,64.89,10,Guyon,Web,648.9
1542,2025-02-12,453,Casque Bluetooth,Informatqiue,64.55,2,Morenodan,Web,129.1
1543,2025-06-23,443,Enceinte Bluetooth,Informatique,74.41,-1,BuissonVille,Web,-74.41
1544,2025-05-13,437,Casque Bluetooth,Informatique,150.06,3,Leleu-sur-Lopez,Boutique,450.18
1545,2025-04-04,442,Clavier,Informatique,132.22,3,Pariss,Web,396.66
1546,2025-07-07,266,Batterie externe,Informatique,163.88,2,Saint Alice-les-Bains,Web,327.76
1547,2024-12-18,412,Disque SSD,Audio,115.85,1,Thierry,Web,115.85
1548,2025-05-09,46,Webcam HD,Audio,100.26,2,Faivre,Web,200.52
1549,2024-11-02,48,Clavier,Informatique,-18.8,3,,Boutique,-56.4
1550,2025-03-03,197,Batterie externe,Informatique,126.36,10,Guillou,Marketplace,1263.6
1551,2024-10-30,302,Disque SSD,Informatique,-180.48,2,,Web,-360.96
1552,2025-03-05,341,Souris,Audio,86.18,5,Marty-les-Bains,Boutique,430.9
1553,2025-08-21,237,Souris,Informatique,154.97,2,Fernandes,Marketplace,309.94
1554,2024-12-15,295,Chargeur rapide,Informatique,151.07,3,Besnarddan,Boutique,453.21
1555,2025-06-23,94,Câble USB-C,Informatique,88.14,1,Ribeiro-les-Bains,Web,88.14
1556,2025-04-11,394,Disque SSD,Informatique,28.13,2,Sainte Pauline,Boutique,56.26
1557,2024-12-31,320,Disque SSD,Informatique,13.81,1,,Boutique,13.81
1558,2025-01-12,324,Enceinte Bluetooth,Informatique,58.78,1,,Marketplace,58.78
1559,2025-10-01,452,Chargeur rapide,Informatqiue,141.24,1,Dias-sur-Bouvet,Web,141.24
1560,2025-09-20,121,Clavier,Informatique,59.31,1,Masson-sur-Roy,Boutique,59.31
1561,2025-09-18,433,Clavier,Informatique,71.36,2,Jourdan-les-Bains,Web,142.72
1562,2024-11-25,188,Webcam HD,Informatique,47.16,10,Bouchet-la-Forêt,Web,471.6
1563,2025-09-09,312,Webcam HD,Informatique,6.97,2,RenaultBourg,Web,13.94
1564,2025-09-19,461,Clavier,Audio,-79.3,2,LégerBourg,Web,-158.6
1565,2025-05-19,226,Chargeur rapide,Audio,144.57,3,Loiseau,Web,433.71
1566,2024-12-04,146,Câble USB-C,Informatique,96.67,2,Rolland-sur-Mer,Marketplace,193.34
1567,2025-10-27,321,Enceinte Bluetooth,Informatique,55.29,1,GermainVille,Web,55.29
1568,2024-11-23,297,Écran 24 pouces,Informatique,65.75,2,Pichon-sur-Mer,Marketplace,131.5
1569,2024-12-03,126,Souris,Informatique,19.01,5,Bouchet-la-Forêt,Web,95.05
1570,2025-09-17,184,Disque SSD,Informatqiue,149.63,1,Le Gall,Web,149.63
1571,2024-12-05,8,Disque SSD,Informatique,12.59,2,Bonninboeuf,Boutique,25.18
1572,2025-06-23,420,Câble USB-C,Accessoire,167.96,2,Sanchez,Web,335.92
1573,2025-07-02,333,Disque SSD,Accessoire,30.37,1,Sainte Laurencedan,Web,30.37
1574,2025-07-09,90,Enceinte Bluetooth,Audio,-182.44,5,Noëldan,Boutique,-912.2
1575,2024-12-21,201,Chargeur rapide,Informatique,141.98,1,Lopezdan,Boutique,141.98
1576,2024-12-12,163,Enceinte Bluetooth,Informatqiue,39.47,3,Blanchet,Web,118.41
1577,2025-01-13,428,Chargeur rapide,Informatique,161.49,5,,Boutique,807.45
1578,2025-07-08,227,Casque Bluetooth,Informatique,131.3,2,Sainte Jeannineboeuf,Web,262.6
1579,2025-03-04,197,Clavier,Informatique,112.39,1,Launay-sur-Faivre,Web,112.39
1580,2024-11-04,91,Batterie externe,Accessoire,142.85,1,Pereira,Boutique,142.85
1581,2025-02-18,436,Écran 24 pouces,Audio,24.74,3,Saint Andrée,Boutique,74.22
1582,2025-07-31,406,Chargeur rapide,Informatique,59.56,1,Evrardnec,Web,59.56
1583,2025-08-06,360,Enceinte Bluetooth,Audio,81.97,1,Albert,Boutique,81.97
1584,2025-03-28,391,Écran 24 pouces,Informatique,-20.93,2,Prévost,Boutique,-41.86
1585,2025-08-21,124,Clavier,Informatique,111.59,5,,Web,557.95
1586,2025-05-17,421,Écran 24 pouces,Audio,41.75,5,,Web,208.75
1587,2025-06-04,308,Casque Bluetooth,Informatique,55.61,1,Meunier,Web,55.61
1588,2025-04-16,132,Souris,Informatique,161.37,3,Henry,Web,484.11
1589,2024-11-25,62,Webcam HD,Accessoire,133.75,1,Fournier-sur-Barbe,Web,133.75
1590,2025-03-02,134,Souris,Audio,99.81,2,Devaux-sur-Mer,Boutique,199.62
1591,2024-11-27,97,Enceinte Bluetooth,Informatique,22.1,-1,Sainte Thibaultdan,Web,-22.1
1592,2025-05-13,358,Batterie externe,Informatique,12.04,1,Sainte Roland,Web,12.04
1593,2025-07-07,64,Disque SSD,Informatqiue,138.8,1,Rolland-sur-Mer,Web,138.8
1594,2025-07-23,396,Clavier,Informatique,142.19,2,Saint Richardnec,Boutique,284.38
1595,2025-07-04,321,Casque Bluetooth,Informatique,26.36,3,Bonninboeuf,Web,79.08
1596,2025-02-27,329,Écran 24 pouces,Informatique,21.32,3,,Web,63.96
1597,2025-04-16,487,Chargeur rapide,Informatique,126.85,10,Coste-les-Bains,Boutique,1268.5
1598,2025-09-23,43,Casque Bluetooth,Accessoire,47.43,2,Schneider,Boutique,94.86
1599,2025-06-15,26,Écran 24 pouces,Audio,47.66,10,Rousset-sur-Lemaître,Web,476.6
1600,2025-03-19,50,Écran 24 pouces,Informatique,102.4,2,,Web,204.8
1601,2025-04-04,474,Disque SSD,Informatique,122.19,1,,Boutique,122.19
1602,2025-07-03,231,Enceinte Bluetooth,Informatqiue,52.61,1,Saint Gilles,Boutique,52.61
1603,2025-05-30,395,Souris,Informatqiue,-102.79,0,Saint Virginie,Boutique,-0.0
1604,2024-12-17,31,Câble USB-C,Informatique,46.5,1,Fabre,Web,46.5
1605,2025-03-22,437,Clavier,Informatqiue,92.97,2,,Boutique,185.94
1606,2025-10-15,380,Écran 24 pouces,Informatique,118.61,3,Le Goff,Boutique,355.83
1607,2025-06-12,218,Souris,Informatique,175.21,3,,Web,525.63
1608,2025-10-14,118,Écran 24 pouces,Audio,-18.27,2,Humbert,Boutique,-36.54
1609,2024-11-16,156,Clavier,Informatqiue,78.78,1,Saint HenrietteVille,Web,78.78
1610,2025-06-11,319,Souris,Audio,94.43,1,Lagarde,Web,94.43
1611,2025-08-05,317,Enceinte Bluetooth,Informatique,-158.95,1,,Web,-158.95
1612,2025-03-23,87,Écran 24 pouces,Informatique,-15.59,2,Berger,Boutique,-31.18
1613,2024-12-18,260,Webcam HD,Informatique,96.11,1,Evrard-les-Bains,Web,96.11
1614,2025-05-23,299,Clavier,Audio,-85.67,2,Sanchez,Web,-171.34
1615,2024-12-06,166,Souris,Informatique,98.93,2,Bailly,Web,197.86
1616,2025-04-29,417,Batterie externe,Informatique,55.61,2,,Marketplace,111.22
1617,2025-08-01,373,Casque Bluetooth,Accessoire,77.11,1,Guyon,Boutique,77.11
1618,2024-12-30,304,Clavier,Informatique,127.03,2,Carlier-la-Forêt,Web,254.06
1619,2025-07-19,118,Casque Bluetooth,Informatique,174.1,5,Faivre,Boutique,870.5
1620,2025-07-28,496,Souris,Informatique,18.09,10,Pelletier-la-Forêt,Web,180.9
1621,2025-01-03,107,Souris,Audio,123.9,1,Gautiernec,Marketplace,123.9
1622,2025-03-10,443,Câble USB-C,Audio,146.0,2,Albertnec,Boutique,292.0
1623,2025-07-07,401,Disque SSD,Audio,173.69,2,Maury,Web,347.38
1624,2025-03-21,284,Batterie externe,Accessoire,182.44,1,Robin,Web,182.44
1625,2025-10-08,489,Casque Bluetooth,Informatique,81.7,0,Schneider,Boutique,0.0
1626,2024-12-08,100,Câble USB-C,Audio,40.49,2,Saint Paulboeuf,Boutique,80.98
1627,2025-01-25,109,Casque Bluetooth,Informatique,92.09,1,,Web,92.09
1628,2025-03-02,120,Webcam HD,Informatqiue,76.57,2,Cordier,Web,153.14
1629,2025-04-28,391,Écran 24 pouces,Audio,179.02,1,Da Silva-les-Bains,Web,179.02
1630,2025-07-04,118,Chargeur rapide,Informatique,146.39,1,Gaydan,Boutique,146.39
1631,2025-05-02,19,Écran 24 pouces,Informatique,112.02,-1,Pichon-sur-Mer,Web,-112.02
1632,2025-03-29,10,Batterie externe,Informatique,148.13,1,Gosselin,Marketplace,148.13
1633,2025-10-15,257,Écran 24 pouces,Informatique,68.08,2,,Web,136.16
1634,2025-01-09,244,Webcam HD,Audio,142.16,1,,Web,142.16
1635,2025-06-23,379,Webcam HD,Informatique,72.68,1,Guyon,Web,72.68
1636,2025-07-02,426,Enceinte Bluetooth,Informatique,41.24,2,ChevallierBourg,Web,82.48
1637,2025-04-28,405,Souris,Informatique,44.59,2,Picard-sur-Laine,Web,89.18
1638,2025-06-03,40,Chargeur rapide,Informatique,157.7,3,ChevallierBourg,Web,473.1
1639,2025-10-25,164,Chargeur rapide,Informatique,91.89,0,Loiseau,Web,0.0
1640,2025-07-20,266,Câble USB-C,Audio,145.51,2,Le Goff,Web,291.02
1641,2024-12-21,452,Webcam HD,Accessoire,116.38,1,Ramos-sur-Mer,Web,116.38
1642,2025-04-04,109,Disque SSD,Informatqiue,62.54,2,Morel,Marketplace,125.08
1643,2025-04-11,422,Enceinte Bluetooth,Informatique,-139.62,3,,Web,-418.86
1644,2025-08-04,428,Casque Bluetooth,Accessoire,144.6,3,Marchand,Web,433.8
1645,2025-07-31,39,Clavier,Accessoire,-84.69,3,Pereira,Boutique,-254.07
1646,2025-08-07,455,Câble USB-C,Informatique,180.68,5,Valette,Web,903.4
1647,2025-07-09,360,Câble USB-C,Audio,24.28,3,Pariss,Web,72.84
1648,2025-03-14,477,Batterie externe,Informatique,159.53,1,Boulay,Marketplace,159.53
1649,2025-07-11,343,Câble USB-C,Informatique,25.06,1,Arnaud,Web,25.06
1650,2024-12-24,58,Câble USB-C,Informatique,20.2,3,Lambert,Web,60.6
1651,2025-07-29,170,Câble USB-C,Informatique,44.52,1,Lebreton,Boutique,44.52
1652,2025-01-10,69,Chargeur rapide,Audio,182.68,3,Imbert,Marketplace,548.04
1653,2025-07-06,234,Souris,Informatique,140.47,3,Meyer,Web,421.41
1654,2025-08-08,370,Clavier,Informatique,64.23,2,Besnard,Web,128.46
1655,2024-11-01,287,Disque SSD,Informatique,21.08,2,Lemoine,Web,42.16
1656,2025-03-17,453,Clavier,Audio,133.57,2,Chauveau,Boutique,267.14
1657,2025-01-28,46,Souris,Informatique,70.73,5,Chauveau,Web,353.65
1658,2025-03-05,168,Câble USB-C,Accessoire,175.28,10,Klein,Boutique,1752.8
1659,2025-01-05,168,Casque Bluetooth,Informatqiue,163.08,0,,Web,0.0
1660,2025-07-16,211,Câble USB-C,Audio,124.55,1,Saint Patricia,Web,124.55
1661,2025-02-03,252,Écran 24 pouces,Informatique,76.16,1,,Boutique,76.16
1662,2025-09-23,341,Câble USB-C,Informatique,69.59,1,,Web,69.59
1663,2025-09-23,276,Disque SSD,Informatique,69.93,3,,Web,209.79
1664,2025-05-15,293,Disque SSD,Informatique,24.98,5,Caron,Web,124.9
1665,2024-12-28,281,Batterie externe,Informatique,152.0,1,Meyer,Web,152.0
1666,2024-11-03,24,Chargeur rapide,Informatqiue,119.57,3,Pereira,Boutique,358.71
1667,2024-11-07,161,Écran 24 pouces,Informatqiue,81.46,1,Lefèvre-sur-Guibert,Web,81.46
1668,2025-07-28,387,Disque SSD,Informatqiue,53.25,3,Baudry-sur-Mer,Boutique,159.75
1669,2025-08-04,271,Enceinte Bluetooth,Informatique,-180.03,1,Rémy-la-Forêt,Boutique,-180.03
1670,2025-07-23,371,Chargeur rapide,Audio,59.02,2,Girard,Boutique,118.04
1671,2025-03-25,206,Clavier,Audio,141.02,2,Da Silva-les-Bains,Web,282.04
1672,2025-04-19,146,Enceinte Bluetooth,Informatique,-24.2,1,Saint Patricia,Web,-24.2
1673,2025-08-24,125,Enceinte Bluetooth,Informatique,52.75,1,Gilbertnec,Boutique,52.75
1674,2025-09-27,181,Enceinte Bluetooth,Audio,30.1,5,Sainte Élisabeth-la-Forêt,Web,150.5
1675,2024-11-07,420,Chargeur rapide,Informatique,87.16,1,,Web,87.16
1676,2025-07-05,201,Chargeur rapide,Informatique,130.88,1,Chauveau,Boutique,130.88
1677,2025-09-14,29,Écran 24 pouces,Informatique,104.12,1,Pariss,Boutique,104.12
1678,2025-04-16,422,Clavier,Informatique,42.43,1,Gillet,Boutique,42.43
1679,2025-08-20,230,Clavier,Informatique,133.35,3,Lefèvre-sur-Guibert,Web,400.05
1680,2025-09-28,412,Batterie externe,Audio,181.66,2,Delormedan,Web,363.32
1681,2025-04-19,366,Enceinte Bluetooth,Informatique,23.63,2,Chauveau,Web,47.26
1682,2025-07-27,136,Chargeur rapide,Audio,149.33,1,Ruiz,Web,149.33
1683,2025-06-11,263,Enceinte Bluetooth,Audio,-32.8,1,Hoarau-sur-Mer,Web,-32.8
1684,2024-12-06,274,Batterie externe,Informatique,130.87,1,Boucher,Web,130.87
1685,2025-03-22,159,Webcam HD,Informatique,121.01,1,Sainte Charlotte-la-Forêt,Web,121.01
1686,2025-04-20,405,Disque SSD,Audio,158.25,10,,Boutique,1582.5
1687,2025-01-04,115,Batterie externe,Informatqiue,101.66,10,Le Goff,Boutique,1016.6
1688,2025-01-30,242,Chargeur rapide,Informatqiue,154.46,1,Saint Isabelle,Boutique,154.46
1689,2025-04-29,61,Webcam HD,Informatique,55.37,10,Pariss,Web,553.7
1690,2025-01-23,117,Batterie externe,Informatique,8.9,2,Clémentnec,Boutique,17.8
1691,2025-08-18,32,Disque SSD,Informatique,190.38,1,Pariss,Web,190.38
1692,2025-10-29,231,Enceinte Bluetooth,Informatique,30.14,2,,Boutique,60.28
1693,2025-01-15,91,Webcam HD,Informatique,180.15,3,,Web,540.45
1694,2025-09-16,194,Câble USB-C,Accessoire,65.72,1,Sainte Aurélienec,Web,65.72
1695,2024-12-24,206,Écran 24 pouces,Informatique,27.36,1,,Boutique,27.36
1696,2025-03-21,219,Câble USB-C,Informatique,43.0,3,Le Goff,Boutique,129.0
1697,2025-07-05,125,Webcam HD,Accessoire,62.46,2,Roger-sur-Mer,Web,124.92
1698,2024-11-17,285,Enceinte Bluetooth,Accessoire,37.0,2,Dupuy-la-Forêt,Boutique,74.0
1699,2025-10-22,49,Clavier,Informatique,152.3,5,LégerBourg,Boutique,761.5
1700,2025-06-23,175,Câble USB-C,Informatique,23.33,1,Humbert,Web,23.33
1701,2025-08-31,107,Casque Bluetooth,Accessoire,58.89,1,Sauvage,Web,58.89
1702,2025-04-27,99,Chargeur rapide,Audio,218.2,1,Thomas,Boutique,218.2
1703,2025-08-30,427,Souris,Informatique,75.62,2,,Boutique,151.24
1704,2025-03-24,230,Écran 24 pouces,Informatique,99.2,3,Charpentier,Web,297.6
1705,2025-10-20,313,Webcam HD,Informatique,56.71,1,,Web,56.71
1706,2025-08-25,335,Batterie externe,Informatique,12.35,3,Pariss,Web,37.05
1707,2025-07-31,309,Webcam HD,Informatique,46.1,5,Pariss,Marketplace,230.5
1708,2025-06-07,397,Clavier,Informatique,61.69,0,Sainte Adèle,Web,0.0
1709,2024-11-10,245,Écran 24 pouces,Accessoire,93.03,2,,Boutique,186.06
1710,2025-05-30,408,Clavier,Informatique,114.1,3,Bonninboeuf,Web,342.3
1711,2025-05-24,217,Enceinte Bluetooth,Informatique,62.07,5,Meunier,Web,310.35
1712,2024-12-30,219,Écran 24 pouces,Informatqiue,24.91,1,Carlier-la-Forêt,Web,24.91
1713,2025-07-22,234,Webcam HD,Informatique,41.21,2,Albertnec,Web,82.42
1714,2025-04-25,129,Câble USB-C,Informatique,147.49,2,Marindan,Web,294.98
1715,2025-08-08,314,Chargeur rapide,Audio,173.27,3,Lagarde,Web,519.81
1716,2025-02-03,128,Disque SSD,Informatique,64.17,2,Lévêque,Web,128.34
1717,2025-02-03,163,Chargeur rapide,Audio,72.62,2,Gonzalez-sur-Perrin,Web,145.24
1718,2025-02-03,27,Câble USB-C,Accessoire,71.16,3,Lebreton,Marketplace,213.48
1719,2025-09-01,338,Écran 24 pouces,Informatique,204.77,1,Foucher-la-Forêt,Web,204.77
1720,2025-06-09,154,Souris,Informatqiue,20.1,3,Thierry,Web,60.3
1721,2025-01-14,482,Chargeur rapide,Informatique,129.54,3,,Web,388.62
1722,2025-07-30,69,Écran 24 pouces,Informatique,138.57,2,Pariss,Boutique,277.14
1723,2024-12-01,184,Câble USB-C,Informatique,177.99,2,,Web,355.98
1724,2025-07-12,213,Casque Bluetooth,Informatique,164.6,0,Guyon,Boutique,0.0
1725,2025-04-08,307,Chargeur rapide,Informatique,46.31,2,Turpin,Boutique,92.62
1726,2025-03-05,87,Enceinte Bluetooth,Informatique,-163.12,2,Mary,Marketplace,-326.24
1727,2025-10-02,299,Souris,Informatique,-145.76,0,Adam-sur-Leconte,Boutique,-0.0
1728,2025-07-14,200,Disque SSD,Informatique,74.11,2,Gonzalez-sur-Perrin,Web,148.22
1729,2024-11-12,187,Enceinte Bluetooth,Audio,-159.36,1,BuissonVille,Marketplace,-159.36
1730,2025-01-09,52,Câble USB-C,Informatique,96.54,1,Mercier,Web,96.54
1731,2025-04-04,308,Casque Bluetooth,Informatqiue,184.57,10,Paris-la-Forêt,Web,1845.7
1732,2024-12-06,315,Disque SSD,Informatique,128.81,2,Tanguy,Web,257.62
1733,2025-04-01,387,Câble USB-C,Accessoire,71.86,1,,Web,71.86
1734,2024-12-20,323,Webcam HD,Accessoire,28.58,1,Rolland-sur-Lacombe,Web,28.58
1735,2024-11-09,479,Câble USB-C,Audio,155.48,3,Morel,Web,466.44
1736,2025-09-22,131,Casque Bluetooth,Accessoire,45.94,2,,Boutique,91.88
1737,2024-12-17,469,Clavier,Audio,62.17,1,Evrard-les-Bains,Web,62.17
1738,2025-06-09,236,Câble USB-C,Accessoire,80.33,1,Deschampsboeuf,Boutique,80.33
1739,2025-03-11,371,Clavier,Informatique,160.34,2,Fernandes,Boutique,320.68
1740,2025-02-04,37,Enceinte Bluetooth,Accessoire,77.37,2,Picard-sur-Laine,Web,154.74
1741,2025-02-24,265,Enceinte Bluetooth,Informatique,74.56,3,Hubertnec,Web,223.68
1742,2025-04-08,282,Webcam HD,Audio,-14.45,2,,Boutique,-28.9
1743,2025-02-22,403,Chargeur rapide,Informatique,60.88,3,,Web,182.64
1744,2024-10-31,10,Câble USB-C,Informatqiue,175.32,2,Auger,Marketplace,350.64
1745,2025-03-27,448,Chargeur rapide,Informatique,121.66,1,Saint ChristelleBourg,Web,121.66
1746,2025-04-14,262,Clavier,Informatqiue,143.13,5,Saint Robert,Web,715.65
1747,2025-09-14,288,Câble USB-C,Informatique,40.35,1,Girard,Boutique,40.35
1748,2025-05-08,70,Souris,Informatqiue,88.8,3,Deschampsboeuf,Boutique,266.4
1749,2025-02-25,172,Clavier,Audio,97.92,2,,Web,195.84
1750,2024-11-11,171,Clavier,Informatique,53.1,3,,Web,159.3
1751,2025-10-29,312,Batterie externe,Informatique,140.0,1,Sainte Isabelle,Web,140.0
1752,2025-05-14,370,Enceinte Bluetooth,Accessoire,-159.93,2,Dijoux-la-Forêt,Boutique,-319.86
1753,2025-03-24,381,Webcam HD,Accessoire,38.7,2,BessonVille,Web,77.4
1754,2024-12-25,244,Écran 24 pouces,Audio,64.9,2,Tessier,Boutique,129.8
1755,2025-04-03,401,Chargeur rapide,Informatique,123.5,1,Leroyboeuf,Web,123.5
1756,2025-02-05,183,Câble USB-C,Audio,144.91,2,Sainte Jacques-les-Bains,Web,289.82
1757,2025-09-28,178,Câble USB-C,Informatique,27.82,1,Leconte-sur-Potier,Boutique,27.82
1758,2024-12-22,189,Clavier,Informatique,125.47,5,Chauvindan,Boutique,627.35
1759,2024-11-10,298,Webcam HD,Informatique,7.3,2,Hoarau-sur-Mer,Boutique,14.6
1760,2025-03-29,464,Câble USB-C,Audio,46.61,2,Saint Virginie,Web,93.22
1761,2025-06-30,462,Casque Bluetooth,Informatique,70.67,2,Meunier,Boutique,141.34
1762,2025-07-05,430,Clavier,Accessoire,35.5,3,Colinnec,Boutique,106.5
1763,2025-02-05,334,Clavier,Informatqiue,68.75,2,Hubert-la-Forêt,Boutique,137.5
1764,2025-03-04,142,Disque SSD,Informatqiue,118.0,1,Petit-sur-Mer,Web,118.0
1765,2025-03-17,27,Câble USB-C,Informatique,21.18,2,Delaunay-sur-Paul,Boutique,42.36
1766,2025-06-15,348,Chargeur rapide,Informatique,67.82,1,Picard-sur-Laine,Web,67.82
1767,2025-09-25,225,Clavier,Informatqiue,49.65,0,Louis-sur-Fernandes,Web,0.0
1768,2025-07-23,289,Webcam HD,Informatique,72.59,1,Girard,Web,72.59
1769,2025-03-22,497,Chargeur rapide,Informatqiue,119.1,2,Sainte Adèle,Boutique,238.2
1770,2025-02-13,346,Enceinte Bluetooth,Informatique,-187.3,3,,Web,-561.9
1771,2025-06-15,199,Chargeur rapide,Informatique,163.36,1,Marques,Boutique,163.36
1772,2024-11-14,258,Webcam HD,Informatique,101.36,-1,,Web,-101.36
1773,2025-05-12,15,Souris,Accessoire,-114.85,2,Sainte Isaac-les-Bains,Web,-229.7
1774,2025-05-22,157,Batterie externe,Audio,123.51,3,,Web,370.53
1775,2025-08-30,83,Souris,Informatqiue,129.04,5,Sauvage,Web,645.2
1776,2025-01-10,464,Webcam HD,Informatqiue,31.17,2,Tessier,Web,62.34
1777,2025-01-21,107,Clavier,Audio,107.48,1,Pariss,Web,107.48
1778,2024-12-11,137,Chargeur rapide,Informatqiue,137.81,2,Pereira,Web,275.62
1779,2024-12-05,342,Casque Bluetooth,Informatique,157.22,1,Fournier-sur-Barbe,Web,157.22
1780,2025-03-05,316,Câble USB-C,Informatique,73.97,10,Saint Joseph,Boutique,739.7
1781,2025-09-05,394,Enceinte Bluetooth,Audio,44.97,5,Lévêque,Web,224.85
1782,2025-04-28,50,Batterie externe,Audio,12.14,1,Blin-la-Forêt,Web,12.14
1783,2024-12-29,153,Batterie externe,Informatique,76.02,2,Lemoine,Boutique,152.04
1784,2024-12-17,351,Disque SSD,Informatqiue,28.75,3,Brunet,Web,86.25
1785,2024-12-13,195,Câble USB-C,Informatqiue,27.92,1,Martins,Web,27.92
1786,2025-08-31,181,Casque Bluetooth,Accessoire,74.01,3,,Web,222.03
1787,2025-08-13,79,Souris,Informatique,143.96,1,Michaud,Web,143.96
1788,2025-08-26,438,Disque SSD,Informatique,-163.47,2,Becker,Web,-326.94
1789,2024-10-29,410,Chargeur rapide,Accessoire,109.85,2,,Web,219.7
1790,2025-03-11,191,Batterie externe,Audio,163.66,2,Moreno,Boutique,327.32
1791,2025-04-17,307,Enceinte Bluetooth,Accessoire,-141.53,5,Augernec,Marketplace,-707.65
1792,2025-10-12,117,Casque Bluetooth,Informatique,56.13,1,Brunet,Marketplace,56.13
1793,2025-10-02,25,Écran 24 pouces,Audio,201.56,1,Pariss,Boutique,201.56
1794,2025-01-23,143,Enceinte Bluetooth,Informatique,65.96,3,Lemoine,Boutique,197.88
1795,2025-01-17,388,Écran 24 pouces,Accessoire,45.26,1,Hebert,Boutique,45.26
1796,2025-09-19,319,Webcam HD,Informatique,27.64,3,Colinnec,Web,82.92
1797,2025-01-09,212,Casque Bluetooth,Accessoire,25.0,2,,Web,50.0
1798,2025-08-27,177,Clavier,Informatique,-19.79,3,Pariss,Web,-59.37
1799,2024-11-22,111,Clavier,Informatique,55.24,2,,Marketplace,110.48
1800,2025-08-09,177,Disque SSD,Audio,65.22,3,Guibert,Web,195.66
1801,2025-07-10,181,Écran 24 pouces,Informatique,109.37,3,Ribeirodan,Boutique,328.11
1802,2025-06-11,222,Clavier,Informatique,-15.38,1,Lévy,Web,-15.38
1803,2025-09-04,136,Écran 24 pouces,Audio,53.61,2,Guilbert,Boutique,107.22
1804,2025-10-21,495,Chargeur rapide,Informatique,82.78,3,Guibert,Web,248.34
1805,2024-12-29,248,Disque SSD,Audio,13.64,5,Guyot,Web,68.2
1806,2025-07-01,53,Clavier,Informatique,76.99,2,Delormedan,Web,153.98
1807,2025-02-27,282,Câble USB-C,Audio,106.25,10,Lévêque,Web,1062.5
1808,2025-04-15,431,Disque SSD,Informatique,181.21,2,Sainte Jacques-les-Bains,Web,362.42
1809,2025-03-19,57,Écran 24 pouces,Informatique,105.42,-1,Sauvage,Marketplace,-105.42
1810,2025-08-04,94,Câble USB-C,Audio,72.56,1,Pons,Web,72.56
1811,2025-09-28,328,Chargeur rapide,Informatique,115.9,1,Bonneau,Web,115.9
1812,2024-11-17,460,Clavier,Informatique,131.32,10,Moreno,Web,1313.2
1813,2025-10-25,94,Câble USB-C,Informatique,176.5,5,Charpentier,Boutique,882.5
1814,2025-09-14,145,Câble USB-C,Audio,193.25,1,Brunetboeuf,Web,193.25
1815,2025-06-23,466,Enceinte Bluetooth,Accessoire,66.01,2,LabbéVille,Marketplace,132.02
1816,2025-07-11,214,Écran 24 pouces,Informatique,78.62,2,Saint HenrietteVille,Boutique,157.24
1817,2025-05-31,268,Souris,Informatique,96.56,3,Vallet,Web,289.68
1818,2025-04-16,469,Clavier,Informatique,163.23,1,Delormedan,Web,163.23
1819,2025-03-24,468,Batterie externe,Audio,155.65,2,Saint Christiane,Web,311.3
1820,2025-04-02,364,Enceinte Bluetooth,Informatique,46.68,5,Baudry,Web,233.4
1821,2024-12-27,251,Chargeur rapide,Informatique,76.09,2,Loiseau,Marketplace,152.18
1822,2025-07-28,301,Webcam HD,Audio,28.38,2,Martyboeuf,Boutique,56.76
1823,2025-03-26,496,Casque Bluetooth,Informatique,30.16,1,,Marketplace,30.16
1824,2024-12-12,288,Enceinte Bluetooth,Informatqiue,54.39,3,Masson-sur-Roy,Web,163.17
1825,2025-01-23,45,Écran 24 pouces,Accessoire,-17.45,1,,Web,-17.45
1826,2025-04-26,492,Chargeur rapide,Audio,57.14,3,Saint ValentineVille,Marketplace,171.42
1827,2024-11-23,24,Webcam HD,Informatique,7.03,3,,Web,21.09
1828,2025-02-24,334,Webcam HD,Accessoire,39.28,3,,Web,117.84
1829,2025-06-03,434,Câble USB-C,Informatqiue,22.01,0,Sainte Michelle,Boutique,0.0
1830,2025-01-09,331,Webcam HD,Audio,34.43,5,Clémentnec,Web,172.15
1831,2025-01-09,297,Disque SSD,Informatqiue,33.48,1,Pereira,Marketplace,33.48
1832,2024-11-08,164,Enceinte Bluetooth,Audio,-140.07,1,MercierBourg,Web,-140.07
1833,2025-04-27,228,Batterie externe,Audio,121.58,2,Sainte Charlotte-la-Forêt,Web,243.16
1834,2025-01-22,409,Chargeur rapide,Informatique,99.41,2,,Marketplace,198.82
1835,2025-05-13,290,Câble USB-C,Audio,150.59,5,,Web,752.95
1836,2025-03-12,419,Disque SSD,Audio,156.14,2,Thomas,Web,312.28
1837,2025-09-07,228,Webcam HD,Informatqiue,-13.87,10,Adam-sur-Benoit,Boutique,-138.7
1838,2025-10-25,368,Souris,Informatqiue,153.15,1,Sainte Martin,Web,153.15
1839,2024-12-21,395,Batterie externe,Informatqiue,62.26,5,Rivière,Web,311.3
1840,2025-09-07,300,Clavier,Audio,-19.55,1,Marques,Web,-19.55
1841,2025-02-17,193,Écran 24 pouces,Informatique,119.54,1,Foucher-la-Forêt,Boutique,119.54
1842,2025-09-26,92,Chargeur rapide,Informatique,186.15,3,FischerBourg,Web,558.45
1843,2025-01-30,310,Enceinte Bluetooth,Informatique,-91.36,10,GermainVille,Boutique,-913.6
1844,2025-03-24,153,Chargeur rapide,Informatique,65.94,2,Roger-sur-Mer,Web,131.88
